user_id;idade;sexo;renda_mensal;renda_mensal_imputada;numero_dependentes;dependentes_imputados;faixa_etaria;faixa_salarial;salario_por_dependente;default_flag;historico_default;qtd_emprestimos_ativos;qtd_tipos_emprestimo;tipos_emprestimo;qtd_real_estate;qtd_other;possui_emprestimo_ativo;atraso_30_59;atraso_60_89;atraso_90_plus;total_atrasos;debt_ratio;uso_linhas_sem_garantia;historico_atrasos_flag;indice_risco_credito;score_risco_total;quartil_risco;faixa_risco_historico;previsao_default;idade_outlier_flag;renda_outlier_flag;debt_ratio_outlier_flag;uso_linhas_outlier_flag;nome_cliente;iniciais;cliente_desde;primeiro_nome
375;41;M;8328;0;2;0;Adultos (31-59 anos);Alta;4164;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;0;0;0;0;0,3283;0,5455;0;1,2482;2,2079;3;Alto;Bom pagador;0;0;0;0;Daniel Costa Silva;DC;abr/24;Daniel
376;55;F;5000;0;2;0;Adultos (31-59 anos);M‚dia;2500;0;Sem hist¢rico de inadimplˆncia;8;1;other;0;8;1;0;0;0;0;0,1838;0,2878;0;0,524;2,5534;2;Moderado;Bom pagador;0;0;0;0;Tatiane Costa Silva;TC;mai/24;Tatiane
377;57;M;5400;1;0;1;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;4;1;other;0;4;1;0;0;0;0;306;1,1212;0;614,2423;9,2416;4;Muito alto;Mau pagador;0;0;0;1;Eduardo Costa Silva;EC;jun/24;Eduardo
378;40;F;2700;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;8;1;other;0;8;1;0;0;0;0;0,4154;0,9051;0;1,4672;6,126;3;Alto;Bom pagador;0;0;0;0;Yasmin Costa Silva;YC;jul/24;Yasmin
379;52;F;2540;0;3;0;Adultos (31-59 anos);M‚dia;846,6667;0;Sem hist¢rico de inadimplˆncia;1;1;other;0;1;1;1;0;2;3;0,1086;1;1;7,0431;9,8682;4;Muito alto;Mau pagador;0;0;0;0;Amanda Costa Silva;AC;ago/24;Amanda
380;34;M;4200;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;2;1;other;0;2;1;0;0;0;0;0;1;0;3,3333;5,88;3;Alto;Bom pagador;0;0;0;0;Diego Costa Silva;DC;set/24;Diego
381;31;F;5800;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;14;2;other, real_estate;1;13;1;0;0;0;0;0,6263;0,2615;0;0,5918;2,9048;2;Moderado;Bom pagador;0;0;0;0;Carla Costa Silva;CC;out/24;Carla
382;68;M;12000;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;1;6;1;0;0;0;0;0,2614;0;0;0,3267;1,7336;1;Baixo;Bom pagador;0;0;0;0;Murilo Costa Silva;MC;nov/24;Murilo
383;44;M;10332;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;15;2;other, real_estate;1;14;1;0;0;0;0;0,2799;0,0262;0;0,1913;1,7336;1;Baixo;Bom pagador;0;0;0;0;Samuel Costa Silva;SC;dez/24;Samuel
384;70;F;2083;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;13;2;other, real_estate;1;12;1;2;1;0;3;0,9607;0,6776;1;3,9559;5,921;3;Alto;Bom pagador;0;0;0;0;Fl via Costa Silva;FC;jan/21;Fl via
385;54;M;851;0;0;0;Adultos (31-59 anos);Baixa;;0;Sem hist¢rico de inadimplˆncia;21;2;other, real_estate;3;18;1;1;0;0;1;2,9061;0,0049;1;2,2777;2,9576;3;Alto;Bom pagador;0;0;0;0;Arthur Costa Silva;AC;fev/21;Arthur
386;53;F;2337;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;20;2;other, real_estate;1;19;1;1;0;0;1;0,7352;0;1;1,3025;2,3544;3;Alto;Bom pagador;0;0;0;0;Helo¡sa Costa Silva;HC;mar/21;Helo¡sa
387;54;M;15000;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;20;2;other, real_estate;1;19;1;0;0;0;0;0,1865;0;0;0,0888;1,6633;1;Baixo;Bom pagador;0;0;0;0;Bernardo Costa Silva;BC;abr/21;Bernardo
388;80;M;4000;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;7;1;other;0;7;1;0;0;0;0;0,0065;0,0198;0;0,0329;1,839;1;Baixo;Bom pagador;0;0;0;0;Ot vio Costa Silva;OC;mai/21;Ot vio
389;57;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;2;1;other;0;2;1;0;0;0;0;26;0;0;86,6667;5,6106;4;Muito alto;Bom pagador;0;0;0;0;Heitor Costa Silva;HC;jun/21;Heitor
390;38;F;3433;0;2;0;Adultos (31-59 anos);M‚dia;1716,5;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;1;1;0;2;0,4179;0,2069;1;2,7079;3,2445;3;Alto;Bom pagador;0;0;0;0;Manuela Costa Silva;MC;jul/21;Manuela
391;43;M;5000;0;3;0;Adultos (31-59 anos);M‚dia;1666,6667;0;Sem hist¢rico de inadimplˆncia;6;1;other;0;6;1;1;0;0;1;0,0748;0,5568;1;1,7594;6,5476;3;Alto;Bom pagador;0;0;0;0;Pietro Costa Silva;PC;ago/21;Pietro
392;39;M;3500;0;2;0;Adultos (31-59 anos);M‚dia;1750;0;Sem hist¢rico de inadimplˆncia;12;2;other, real_estate;2;10;1;1;0;0;1;0,8712;0,1234;1;1,6881;3,0513;3;Alto;Bom pagador;0;0;0;0;Yuri Costa Silva;YC;set/21;Yuri
393;40;F;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;1;1;other;0;1;1;0;0;0;0;111;0,3929;0;556,9645;5,6925;4;Muito alto;Bom pagador;0;0;0;0;Priscila Costa Silva;PC;out/21;Priscila
394;52;M;6600;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;2;7;1;0;0;0;0;0,5269;0,0755;0;0,6024;1,9737;2;Moderado;Bom pagador;0;0;0;0;Igor Costa Silva;IC;nov/21;Igor
395;46;M;3340;0;2;0;Adultos (31-59 anos);M‚dia;1670;0;Sem hist¢rico de inadimplˆncia;2;1;other;0;2;1;1;0;0;1;0,0066;1;1;4,0219;6,5476;3;Alto;Bom pagador;0;0;0;0;Renato Costa Silva;RC;dez/21;Renato
396;43;F;5000;0;2;0;Adultos (31-59 anos);M‚dia;2500;0;Sem hist¢rico de inadimplˆncia;4;2;other, real_estate;1;3;1;0;0;0;0;0,2112;5186;0;10372,4223;9,7628;4;Muito alto;Mau pagador;0;0;0;1;Tain  Costa Silva;TC;jan/22;Tain 
397;43;M;9533;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;15;2;other, real_estate;1;14;1;0;0;0;0;0,2529;0,4867;0;0,4622;1,8155;2;Moderado;Bom pagador;0;0;0;0;C‚sar Costa Silva;CC;fev/22;C‚sar
398;23;F;2557;0;0;0;Jovens (18-30 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;0;0;0;0,0113;0,4743;0;1,214;2,9985;3;Alto;Bom pagador;0;0;0;0;Aline Costa Silva;AC;mar/22;Aline
399;39;F;10054;0;3;0;Adultos (31-59 anos);Alta;3351,3333;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;2;0;0;2;0,0365;0,6988;1;3,3382;5,8624;3;Alto;Bom pagador;0;0;0;0;Bruna Costa Silva;BC;abr/22;Bruna
400;51;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;10;2;other, real_estate;2;8;1;0;0;0;0;1431;0,0692;0;1300,972;6,2372;4;Muito alto;Bom pagador;0;0;0;0;Alan Costa Silva;AC;mai/22;Alan
401;53;F;13000;0;3;0;Adultos (31-59 anos);Alta;4333,3333;0;Sem hist¢rico de inadimplˆncia;19;2;other, real_estate;1;18;1;0;0;0;0;0,2083;0,1336;0;0,1709;1,675;1;Baixo;Bom pagador;0;0;0;0;Daiane Costa Silva;DC;jun/22;Daiane
402;25;M;5400;1;0;0;Jovens (18-30 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;9;1;other;0;9;1;0;0;0;0;199;0,4544;0;199,4544;5,7628;4;Muito alto;Bom pagador;0;0;0;0;Breno Costa Silva;BC;jul/22;Breno
403;73;M;6292;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;0;0;0;0;0,4964;0,5921;0;1,5551;6,7936;3;Alto;Bom pagador;0;0;0;0;CauÆ Costa Silva;CC;ago/22;CauÆ
404;56;F;6700;0;1;0;Adultos (31-59 anos);Alta;6700;0;Sem hist¢rico de inadimplˆncia;31;2;other, real_estate;2;29;1;0;0;0;0;0,6393;0,0589;0;0,2182;2,0264;1;Baixo;Bom pagador;0;0;0;0;Geovana Costa Silva;GC;set/22;Geovana
405;69;M;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;31;2;other, real_estate;9;22;1;0;0;0;0;12403;0,1735;0;3875,9917;5,6925;4;Muito alto;Bom pagador;0;0;1;0;Cl udio Costa Silva;CC;out/22;Cl udio
406;34;F;5400;1;1;0;Adultos (31-59 anos);M‚dia;5400;0;Sem hist¢rico de inadimplˆncia;2;1;other;0;2;1;1;0;0;1;73;0,2344;1;244,7812;5,7452;4;Muito alto;Bom pagador;0;0;0;0;J‚ssica Costa Silva;JC;nov/22;J‚ssica
407;64;M;9750;0;2;0;Sˆnior (60+);Alta;4875;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;0;0;0;0;0,2616;0,5922;0;1,2197;5,757;3;Alto;Bom pagador;0;0;0;0;Elias Costa Silva;EC;dez/22;Elias
408;31;M;8333;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;6;1;other;0;6;1;0;0;0;0;0,2885;0,8842;0;1,6752;6,4422;3;Alto;Bom pagador;0;0;0;0;Fernando Costa Silva;FC;jan/23;Fernando
409;61;M;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;11;2;other, real_estate;2;9;1;0;0;0;0;3464;0,2969;0;2886,9141;5,6925;4;Muito alto;Bom pagador;0;0;0;0;J£lio Costa Silva;JC;fev/23;J£lio
410;47;F;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;1;6;1;0;0;0;0;2134;0,0887;0;2667,6109;5,4993;4;Muito alto;Bom pagador;0;0;0;0;Paula Costa Silva;PC;mar/23;Paula
411;34;M;6334;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;4;2;other, real_estate;1;3;1;0;0;0;0;0,3261;1;0;2,6522;6,4422;3;Alto;Bom pagador;0;0;0;0;M rcio Costa Silva;MC;abr/23;M rcio
412;66;M;8600;0;1;0;Sˆnior (60+);Alta;8600;0;Sem hist¢rico de inadimplˆncia;21;2;other, real_estate;2;19;1;0;0;0;0;1,009;0,8288;0;0,8354;5,634;2;Moderado;Bom pagador;0;0;0;0;Nicolas Costa Silva;NC;mai/23;Nicolas
413;68;F;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;9;1;other;0;9;1;1;0;0;1;556;0,0005;1;556,9005;6,2782;4;Muito alto;Bom pagador;0;0;0;0;Talita Costa Silva;TC;jun/23;Talita
414;48;M;3500;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;0;0;0;0;0,3122;0,0041;0;0,5271;2,4012;2;Moderado;Bom pagador;0;0;0;0;S‚rgio Costa Silva;SC;jul/23;S‚rgio
415;34;M;3000;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;2;1;other;0;2;1;0;0;0;0;0,1243;1;0;3,7476;5,88;3;Alto;Bom pagador;0;0;0;0;Tadeu Costa Silva;TC;ago/23;Tadeu
416;28;F;1785;0;0;0;Jovens (18-30 anos);Baixa;;0;Sem hist¢rico de inadimplˆncia;1;1;other;0;1;1;0;0;0;0;0,159;1;0;5,7951;9,1303;4;Muito alto;Mau pagador;0;0;0;0;Z‚lia Costa Silva;ZC;set/23;Z‚lia
417;58;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;0;0;0;137;0,082;0;342,7049;5,4993;4;Muito alto;Bom pagador;0;0;0;0;William Costa Silva;WC;out/23;William
418;58;F;23250;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;21;2;other, real_estate;4;17;1;0;0;0;0;0,419;0,581;0;0,4546;5,716;2;Moderado;Bom pagador;0;0;0;0;Lorena Costa Silva;LC;nov/23;Lorena
419;37;F;6506;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;0;0;0;0;0,3593;0,1613;0;0,7437;2,5534;2;Moderado;Bom pagador;0;0;0;0;Mirela Costa Silva;MC;dez/23;Mirela
420;60;M;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;11;2;other, real_estate;2;9;1;0;0;0;0;1363;0,2287;0;1136,0239;5,7628;4;Muito alto;Bom pagador;0;0;0;0;Gabriel Ferreira Silva;GF;jan/24;Gabriel
421;45;F;5000;0;2;0;Adultos (31-59 anos);M‚dia;2500;0;Sem hist¢rico de inadimplˆncia;15;2;other, real_estate;1;14;1;0;0;0;0;0,8284;0,0589;0;0,5546;2,7116;2;Moderado;Bom pagador;0;0;0;0;Beatriz Ferreira Silva;BF;fev/24;Beatriz
422;78;M;3500;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;5;1;other;0;5;1;0;0;0;0;0,0226;0,0559;0;0,1307;1,798;1;Baixo;Bom pagador;0;0;0;0;Mateus Ferreira Silva;MF;mar/24;Mateus
423;64;M;6000;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;8;1;other;0;8;1;0;0;0;0;0,3363;0,0246;0;0,4009;1,6633;2;Moderado;Bom pagador;0;0;0;0;Pedro Ferreira Silva;PF;abr/24;Pedro
424;63;F;11323;0;2;0;Sˆnior (60+);Alta;5661,5;0;Sem hist¢rico de inadimplˆncia;3;2;other, real_estate;1;2;1;0;0;0;0;0,0858;0,0947;0;0,4512;1,7804;2;Moderado;Bom pagador;0;0;0;0;Eduarda Ferreira Silva;EF;mai/24;Eduarda
425;45;M;3516;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;10;2;other, real_estate;1;9;1;0;0;0;0;0,3654;0,0009;0;0,333;1,7336;1;Baixo;Bom pagador;0;0;0;0;Rafael Ferreira Silva;RF;jun/24;Rafael
426;40;F;16250;0;3;0;Adultos (31-59 anos);Alta;5416,6667;0;Sem hist¢rico de inadimplˆncia;12;2;other, real_estate;3;9;1;0;0;0;0;0,3321;0,1802;0;0,3941;1,8682;2;Moderado;Bom pagador;0;0;0;0;Gabriela Ferreira Silva;GF;jul/24;Gabriela
427;40;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;3;2;other, real_estate;1;2;1;0;0;0;0;1774;0,1102;0;4435,2755;5,5696;4;Muito alto;Bom pagador;0;0;0;0;Carlos Ferreira Silva;CF;ago/24;Carlos
428;57;M;6000;0;3;0;Adultos (31-59 anos);M‚dia;2000;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;2;7;1;0;0;0;0;0,4996;0;0;0,4996;2,7526;2;Moderado;Bom pagador;0;0;0;0;Felipe Ferreira Silva;FF;set/24;Felipe
429;34;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;1;6;1;0;1;0;1;3404;0,1458;1;4256,0573;5,4993;4;Muito alto;Bom pagador;0;0;0;0;Thiago Ferreira Silva;TF;out/24;Thiago
430;31;F;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;0;0;sem_emprestimo;0;0;0;0;0;1;1;0;1;1;11;9,8682;4;Muito alto;Mau pagador;0;0;0;0;Larissa Ferreira Silva;LF;nov/24;Larissa
431;43;M;6583;0;2;0;Adultos (31-59 anos);Alta;3291,5;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;1;8;1;0;0;0;0;0,3985;0,8893;0;1,2879;6,1084;3;Alto;Bom pagador;0;0;0;0;Andr‚ Ferreira Silva;AF;dez/24;Andr‚
432;43;M;5400;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;1;6;1;0;0;0;0;0,3279;0,2688;0;0,7458;2,5534;2;Moderado;Bom pagador;0;0;0;0;Leonardo Ferreira Silva;LF;jan/21;Leonardo
433;61;F;3750;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;1;6;1;0;0;0;0;0,5308;0,3729;0;1,1296;2,5066;3;Alto;Bom pagador;0;0;0;0;Patr¡cia Ferreira Silva;PF;fev/21;Patr¡cia
434;46;M;13333;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;1;6;1;0;0;0;0;0,3228;0,037;0;0,4497;1,6223;2;Moderado;Bom pagador;0;0;0;0;Ricardo Ferreira Silva;RF;mar/21;Ricardo
435;87;M;5400;1;0;1;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;4;1;other;0;4;1;0;0;0;0;1;0,0005;0;2,001;2,29;3;Alto;Bom pagador;0;0;0;0;Daniel Ferreira Silva;DF;abr/21;Daniel
436;39;F;6083;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;7;2;other, real_estate;2;5;1;0;0;0;0;0,4244;0;0;0,5305;2,085;2;Moderado;Bom pagador;0;0;0;0;Tatiane Ferreira Silva;TF;mai/21;Tatiane
437;36;M;5400;1;2;0;Adultos (31-59 anos);M‚dia;2700;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;1;8;1;0;0;0;0;1242;0,4377;0;1242,4377;6,4304;4;Muito alto;Bom pagador;0;0;0;0;Eduardo Ferreira Silva;EF;jun/21;Eduardo
438;61;F;2301;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;0;0;0;0,0895;0,1808;0;0,6756;1,9209;2;Moderado;Bom pagador;0;0;0;0;Yasmin Ferreira Silva;YF;jul/21;Yasmin
439;58;F;6750;0;2;0;Adultos (31-59 anos);Alta;3375;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;3;3;1;0;0;0;0;0,5147;0,0727;0;0,8392;2,0264;2;Moderado;Bom pagador;0;0;0;0;Amanda Ferreira Silva;AF;ago/21;Amanda
440;31;M;5350;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;2;1;other;0;2;1;0;0;0;0;0,1019;0,2219;0;1,0791;1,9209;2;Moderado;Bom pagador;0;0;0;0;Diego Ferreira Silva;DF;set/21;Diego
441;68;F;6459;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;1;8;1;1;0;0;1;0,4817;0,1845;1;1,5662;2,5769;3;Alto;Bom pagador;0;0;0;0;Carla Ferreira Silva;CF;out/21;Carla
442;75;M;5400;1;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;2;7;1;0;0;0;0;2591;1;0;2592;9,9795;4;Muito alto;Mau pagador;0;0;0;0;Murilo Ferreira Silva;MF;nov/21;Murilo
443;45;M;11833;0;2;0;Adultos (31-59 anos);Alta;5916,5;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;0;0;0;0,0662;0,4079;0;1,1852;2,3133;3;Alto;Bom pagador;0;0;0;0;Samuel Ferreira Silva;SF;dez/21;Samuel
444;54;F;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;15;2;other, real_estate;2;13;1;0;0;0;0;4824;0,395;0;3015,2469;5,6925;4;Muito alto;Bom pagador;0;0;0;0;Fl via Ferreira Silva;FF;jan/22;Fl via
445;36;M;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;2;0;2;228;0,1761;1;571,9402;5,7628;4;Muito alto;Bom pagador;0;0;0;0;Arthur Ferreira Silva;AF;fev/22;Arthur
446;76;F;10487;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;8;1;other;0;8;1;0;0;0;0;0,0051;0,0421;0;0,0524;1,7277;1;Baixo;Bom pagador;0;0;0;0;Helo¡sa Ferreira Silva;HF;mar/22;Helo¡sa
447;35;M;6666;0;2;0;Adultos (31-59 anos);Alta;3333;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;1;8;1;0;0;0;0;0,3505;0,0193;0;0,3698;1,716;1;Baixo;Bom pagador;0;0;0;0;Bernardo Ferreira Silva;BF;abr/22;Bernardo
448;54;M;7583;0;1;0;Adultos (31-59 anos);Alta;7583;0;Sem hist¢rico de inadimplˆncia;6;2;other, real_estate;1;5;1;1;0;0;1;0,2132;0,5351;1;1,9261;2,2079;3;Alto;Bom pagador;0;0;0;0;Ot vio Ferreira Silva;OF;mai/22;Ot vio
449;29;M;5400;1;0;0;Jovens (18-30 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;9;2;other, real_estate;2;7;1;0;0;0;0;2622;0;0;2622;5,5403;4;Muito alto;Bom pagador;0;0;0;0;Heitor Ferreira Silva;HF;jun/22;Heitor
450;70;F;25000;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;4;1;other;0;4;1;0;0;0;0;0,0011;0,0456;0;0,0934;2,4656;1;Baixo;Bom pagador;0;1;0;0;Manuela Ferreira Silva;MF;jul/22;Manuela
451;68;M;23200;0;1;0;Sˆnior (60+);Alta;23200;0;Sem hist¢rico de inadimplˆncia;4;2;other, real_estate;1;3;1;0;0;0;0;0,0334;0,0777;0;0,2221;1,7804;1;Baixo;Bom pagador;0;0;0;0;Pietro Ferreira Silva;PF;ago/22;Pietro
452;47;M;7914;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;0;0;0;0;0,185;0;0;0,3083;1,7336;1;Baixo;Bom pagador;0;0;0;0;Yuri Ferreira Silva;YF;set/22;Yuri
453;67;F;7700;0;0;0;Sˆnior (60+);Alta;;0;Sem hist¢rico de inadimplˆncia;10;2;other, real_estate;1;9;1;0;0;0;0;0,2215;0,6654;0;0,8063;5,4349;2;Moderado;Bom pagador;0;0;0;0;Priscila Ferreira Silva;PF;out/22;Priscila
454;33;M;10784;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;9;1;other;0;9;1;0;0;0;0;2,5854;0,549;0;3,1344;5,9913;3;Alto;Bom pagador;0;0;0;0;Igor Ferreira Silva;IF;nov/22;Igor
455;27;M;3400;0;0;0;Jovens (18-30 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;0;0;0;0,0894;0;0;0,2235;1,839;1;Baixo;Bom pagador;0;0;0;0;Renato Ferreira Silva;RF;dez/22;Renato
456;32;F;5800;0;2;0;Adultos (31-59 anos);M‚dia;2900;0;Sem hist¢rico de inadimplˆncia;8;2;other, real_estate;1;7;1;3;3;0;6;0,311;1;1;6,79;9,0776;4;Muito alto;Mau pagador;0;0;0;0;Tain  Ferreira Silva;TF;jan/23;Tain 
457;68;M;4200;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;10;1;other;0;10;1;0;0;0;0;0,4259;0,445;0;0,7917;2,9048;2;Moderado;Bom pagador;0;0;0;0;C‚sar Ferreira Silva;CF;fev/23;C‚sar
458;48;F;11000;0;1;0;Adultos (31-59 anos);Alta;11000;0;Sem hist¢rico de inadimplˆncia;3;1;other;0;3;1;0;0;0;0;0,1063;0,2359;0;0,8553;1,9736;2;Moderado;Bom pagador;0;0;0;0;Aline Ferreira Silva;AF;mar/23;Aline
459;64;F;3250;0;0;0;Sˆnior (60+);M‚dia;;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;0;0;0;0;0,4451;0,386;0;1,3851;2,5769;3;Alto;Bom pagador;0;0;0;0;Bruna Ferreira Silva;BF;abr/23;Bruna
460;50;M;8654;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;2;2;other, real_estate;1;1;1;0;0;0;0;0,1135;0,027;0;0,4684;1,839;2;Moderado;Bom pagador;0;0;0;0;Alan Ferreira Silva;AF;mai/23;Alan
461;55;F;1750;0;0;0;Adultos (31-59 anos);Baixa;;0;Sem hist¢rico de inadimplˆncia;6;1;other;0;6;1;0;0;0;0;0,2924;0,5544;0;1,2097;5,7746;3;Alto;Bom pagador;0;0;0;0;Daiane Ferreira Silva;DF;jun/23;Daiane
462;59;M;4050;0;1;0;Adultos (31-59 anos);M‚dia;4050;0;Sem hist¢rico de inadimplˆncia;18;2;other, real_estate;1;17;1;0;0;0;0;0,7095;0,3426;0;0,5537;2,2196;2;Moderado;Bom pagador;0;0;0;0;Breno Ferreira Silva;BF;jul/23;Breno
463;53;M;7005;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;8;2;other, real_estate;1;7;1;0;0;0;0;0,3597;0,4119;0;0,8574;1,8858;2;Moderado;Bom pagador;0;0;0;0;CauÆ Ferreira Silva;CF;ago/23;CauÆ
464;44;F;1959;0;2;0;Adultos (31-59 anos);Baixa;979,5;1;Inadimplente;4;2;other, real_estate;2;2;1;2;1;2;5;0,5459;1;1;7,0918;10,1142;4;Muito alto;Mau pagador;0;0;0;0;Geovana Ferreira Silva;GF;set/23;Geovana
465;35;M;5605;0;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;5;2;other, real_estate;1;4;1;0;0;0;0;0,2554;0,0246;0;0,4667;1,6633;2;Moderado;Bom pagador;0;0;0;0;Cl udio Ferreira Silva;CF;out/23;Cl udio
466;50;F;5400;1;0;0;Adultos (31-59 anos);M‚dia;;0;Sem hist¢rico de inadimplˆncia;18;2;other, real_estate;3;15;1;0;0;0;0;2953;0,0299;0;1554,2263;5,5696;4;Muito alto;Bom pagador;0;0;0;0;J‚ssica Ferreira Silva;JF;nov/23;J‚ssica
467;76;M;8333;0;1;0;Sˆnior (60+);Alta;8333;0;Sem hist¢rico de inadimplˆncia;10;2;other, real_estate;2;8;1;0;0;0;0;0,4288;0,0109;0;0,3998;2,0674;2;Moderado;Bom pagador;0;0;0;0;Elias Ferreira Silva;EF;dez/23;Elias
468;46;M;8200;0;0;0;Adultos (31-59 anos);Alta;;0;Sem hist¢rico de inadimplˆncia;4;2;other, real_estate;2;2;1;0;0;0;0;0,2357;0,1142;0;0,6997;1,6926;2;Moderado;Bom pagador;0;0;0;0;Fernando Ferreira Silva;FF;jan/24;Fernando
