user_id;nome_cliente;primeiro_nome;iniciais;cliente_desde;idade;sexo;renda_mensal;faixa_salarial;historico_default;historico_pagamento;qtd_emprestimos_ativos;consultas_ultimo_ano;status_ultimo_emprestimo;faixa_risco_historico;previsao_default;score_credito_sintetico;score_credito_faixa;total_atrasos;resumo_personalizado
373;Patr¡cia Costa Silva;Patr¡cia;PC;fev/24;52;F;8902;Alta;Sem hist¢rico de inadimplˆncia;Requer aten‡Æo;18;3;Pago em dia;Muito alto;Bom pagador;535;Ruim;7;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos requer aten‡Æo.
374;Ricardo Costa Silva;Ricardo;RC;mar/24;47;M;6224;Alta;Sem hist¢rico de inadimplˆncia;Pontual;7;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
375;Daniel Costa Silva;Daniel;DC;abr/24;41;M;8328;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
376;Tatiane Costa Silva;Tatiane;TC;mai/24;55;F;5000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;8;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
377;Eduardo Costa Silva;Eduardo;EC;jun/24;57;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;4;6;Pago em dia;Muito alto;Mau pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos pontual.
378;Yasmin Costa Silva;Yasmin;YC;jul/24;40;F;2700;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;8;5;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
379;Amanda Costa Silva;Amanda;AC;ago/24;52;F;2540;M‚dia;Sem hist¢rico de inadimplˆncia;Requer aten‡Æo;1;5;Pago em dia;Muito alto;Mau pagador;565;Ruim;3;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos requer aten‡Æo.
380;Diego Costa Silva;Diego;DC;set/24;34;M;4200;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;2;5;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
381;Carla Costa Silva;Carla;CC;out/24;31;F;5800;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;14;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
382;Murilo Costa Silva;Murilo;MC;nov/24;68;M;12000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;7;0;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
383;Samuel Costa Silva;Samuel;SC;dez/24;44;M;10332;Alta;Sem hist¢rico de inadimplˆncia;Pontual;15;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
384;Fl via Costa Silva;Fl via;FC;jan/21;70;F;2083;M‚dia;Sem hist¢rico de inadimplˆncia;Requer aten‡Æo;13;4;Pago em dia;Alto;Bom pagador;635;Regular;3;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos requer aten‡Æo.
385;Arthur Costa Silva;Arthur;AC;fev/21;54;M;851;Baixa;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;21;1;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
386;Helo¡sa Costa Silva;Helo¡sa;HC;mar/21;53;F;2337;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;20;0;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
387;Bernardo Costa Silva;Bernardo;BC;abr/21;54;M;15000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;20;0;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
388;Ot vio Costa Silva;Ot vio;OC;mai/21;80;M;4000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;7;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
389;Heitor Costa Silva;Heitor;HC;jun/21;57;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;2;0;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
390;Manuela Costa Silva;Manuela;MC;jul/21;38;F;3433;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;5;2;Pago em dia;Alto;Bom pagador;650;Regular;2;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
391;Pietro Costa Silva;Pietro;PC;ago/21;43;M;5000;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;6;3;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
392;Yuri Costa Silva;Yuri;YC;set/21;39;M;3500;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;12;1;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
393;Priscila Costa Silva;Priscila;PC;out/21;40;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;1;2;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
394;Igor Costa Silva;Igor;IC;nov/21;52;M;6600;Alta;Sem hist¢rico de inadimplˆncia;Pontual;9;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
395;Renato Costa Silva;Renato;RC;dez/21;46;M;3340;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;2;5;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
396;Tain  Costa Silva;Tain ;TC;jan/22;43;F;5000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;4;9;Pago em dia;Muito alto;Mau pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos pontual.
397;C‚sar Costa Silva;C‚sar;CC;fev/22;43;M;9533;Alta;Sem hist¢rico de inadimplˆncia;Pontual;15;3;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
398;Aline Costa Silva;Aline;AC;mar/22;23;F;2557;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;3;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
399;Bruna Costa Silva;Bruna;BC;abr/22;39;F;10054;Alta;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;3;4;Pago em dia;Alto;Bom pagador;650;Regular;2;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
400;Alan Costa Silva;Alan;AC;mai/22;51;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;10;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
401;Daiane Costa Silva;Daiane;DC;jun/22;53;F;13000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;19;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
402;Breno Costa Silva;Breno;BC;jul/22;25;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;9;3;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
403;CauÆ Costa Silva;CauÆ;CC;ago/22;73;M;6292;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
404;Geovana Costa Silva;Geovana;GC;set/22;56;F;6700;Alta;Sem hist¢rico de inadimplˆncia;Pontual;31;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
405;Cl udio Costa Silva;Cl udio;CC;out/22;69;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;31;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
406;J‚ssica Costa Silva;J‚ssica;JC;nov/22;34;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;2;2;Pago em dia;Muito alto;Bom pagador;595;Regular;1;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
407;Elias Costa Silva;Elias;EC;dez/22;64;M;9750;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
408;Fernando Costa Silva;Fernando;FC;jan/23;31;M;8333;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;5;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
409;J£lio Costa Silva;J£lio;JC;fev/23;61;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;11;2;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
410;Paula Costa Silva;Paula;PC;mar/23;47;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;7;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
411;M rcio Costa Silva;M rcio;MC;abr/23;34;M;6334;Alta;Sem hist¢rico de inadimplˆncia;Pontual;4;5;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
412;Nicolas Costa Silva;Nicolas;NC;mai/23;66;M;8600;Alta;Sem hist¢rico de inadimplˆncia;Pontual;21;5;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
413;Talita Costa Silva;Talita;TC;jun/23;68;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;9;1;Pago em dia;Muito alto;Bom pagador;595;Regular;1;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
414;S‚rgio Costa Silva;S‚rgio;SC;jul/23;48;M;3500;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;5;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
415;Tadeu Costa Silva;Tadeu;TC;ago/23;34;M;3000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;2;5;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
416;Z‚lia Costa Silva;Z‚lia;ZC;set/23;28;F;1785;Baixa;Sem hist¢rico de inadimplˆncia;Pontual;1;5;Pago em dia;Muito alto;Mau pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos pontual.
417;William Costa Silva;William;WC;out/23;58;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;3;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
418;Lorena Costa Silva;Lorena;LC;nov/23;58;F;23250;Alta;Sem hist¢rico de inadimplˆncia;Pontual;21;3;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
419;Mirela Costa Silva;Mirela;MC;dez/23;37;F;6506;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
420;Gabriel Ferreira Silva;Gabriel;GF;jan/24;60;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;11;2;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
421;Beatriz Ferreira Silva;Beatriz;BF;fev/24;45;F;5000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;15;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
422;Mateus Ferreira Silva;Mateus;MF;mar/24;78;M;3500;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;5;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
423;Pedro Ferreira Silva;Pedro;PF;abr/24;64;M;6000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;8;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
424;Eduarda Ferreira Silva;Eduarda;EF;mai/24;63;F;11323;Alta;Sem hist¢rico de inadimplˆncia;Pontual;3;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
425;Rafael Ferreira Silva;Rafael;RF;jun/24;45;M;3516;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;10;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
426;Gabriela Ferreira Silva;Gabriela;GF;jul/24;40;F;16250;Alta;Sem hist¢rico de inadimplˆncia;Pontual;12;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
427;Carlos Ferreira Silva;Carlos;CF;ago/24;40;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;3;1;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
428;Felipe Ferreira Silva;Felipe;FF;set/24;57;M;6000;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;9;0;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
429;Thiago Ferreira Silva;Thiago;TF;out/24;34;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;7;1;Pago em dia;Muito alto;Bom pagador;595;Regular;1;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
430;Larissa Ferreira Silva;Larissa;LF;nov/24;31;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;0;5;Sem empr‚stimo ativo;Muito alto;Mau pagador;595;Regular;1;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos com ocorrˆncias.
431;Andr‚ Ferreira Silva;Andr‚;AF;dez/24;43;M;6583;Alta;Sem hist¢rico de inadimplˆncia;Pontual;9;5;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
432;Leonardo Ferreira Silva;Leonardo;LF;jan/21;43;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;7;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
433;Patr¡cia Ferreira Silva;Patr¡cia;PF;fev/21;61;F;3750;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;7;2;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
434;Ricardo Ferreira Silva;Ricardo;RF;mar/21;46;M;13333;Alta;Sem hist¢rico de inadimplˆncia;Pontual;7;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
435;Daniel Ferreira Silva;Daniel;DF;abr/21;87;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;4;1;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
436;Tatiane Ferreira Silva;Tatiane;TF;mai/21;39;F;6083;Alta;Sem hist¢rico de inadimplˆncia;Pontual;7;0;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
437;Eduardo Ferreira Silva;Eduardo;EF;jun/21;36;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;9;3;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
438;Yasmin Ferreira Silva;Yasmin;YF;jul/21;61;F;2301;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;3;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
439;Amanda Ferreira Silva;Amanda;AF;ago/21;58;F;6750;Alta;Sem hist¢rico de inadimplˆncia;Pontual;6;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
440;Diego Ferreira Silva;Diego;DF;set/21;31;M;5350;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;2;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
441;Carla Ferreira Silva;Carla;CF;out/21;68;F;6459;Alta;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;9;1;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
442;Murilo Ferreira Silva;Murilo;MF;nov/21;75;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;9;5;Pago em dia;Muito alto;Mau pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos pontual.
443;Samuel Ferreira Silva;Samuel;SF;dez/21;45;M;11833;Alta;Sem hist¢rico de inadimplˆncia;Pontual;3;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
444;Fl via Ferreira Silva;Fl via;FF;jan/22;54;F;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;15;2;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
445;Arthur Ferreira Silva;Arthur;AF;fev/22;36;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;3;1;Pago em dia;Muito alto;Bom pagador;580;Regular;2;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
446;Helo¡sa Ferreira Silva;Helo¡sa;HF;mar/22;76;F;10487;Alta;Sem hist¢rico de inadimplˆncia;Pontual;8;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
447;Bernardo Ferreira Silva;Bernardo;BF;abr/22;35;M;6666;Alta;Sem hist¢rico de inadimplˆncia;Pontual;9;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
448;Ot vio Ferreira Silva;Ot vio;OF;mai/22;54;M;7583;Alta;Sem hist¢rico de inadimplˆncia;Com ocorrˆncias;6;3;Pago em dia;Alto;Bom pagador;665;Regular;1;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos com ocorrˆncias.
449;Heitor Ferreira Silva;Heitor;HF;jun/22;29;M;5400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;9;0;Pago em dia;Muito alto;Bom pagador;610;Regular;0;Cliente com perfil hist¢rico muito alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
450;Manuela Ferreira Silva;Manuela;MF;jul/22;70;F;25000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;4;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
451;Pietro Ferreira Silva;Pietro;PF;ago/22;68;M;23200;Alta;Sem hist¢rico de inadimplˆncia;Pontual;4;1;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
452;Yuri Ferreira Silva;Yuri;YF;set/22;47;M;7914;Alta;Sem hist¢rico de inadimplˆncia;Pontual;5;0;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
453;Priscila Ferreira Silva;Priscila;PF;out/22;67;F;7700;Alta;Sem hist¢rico de inadimplˆncia;Pontual;10;4;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
454;Igor Ferreira Silva;Igor;IF;nov/22;33;M;10784;Alta;Sem hist¢rico de inadimplˆncia;Pontual;9;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
455;Renato Ferreira Silva;Renato;RF;dez/22;27;M;3400;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;3;0;Pago em dia;Baixo;Bom pagador;820;Muito bom;0;Cliente com perfil hist¢rico baixo, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
456;Tain  Ferreira Silva;Tain ;TF;jan/23;32;F;5800;M‚dia;Sem hist¢rico de inadimplˆncia;Requer aten‡Æo;8;5;Pago em dia;Muito alto;Mau pagador;535;Ruim;6;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos requer aten‡Æo.
457;C‚sar Ferreira Silva;C‚sar;CF;fev/23;68;M;4200;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;10;3;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
458;Aline Ferreira Silva;Aline;AF;mar/23;48;F;11000;Alta;Sem hist¢rico de inadimplˆncia;Pontual;3;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
459;Bruna Ferreira Silva;Bruna;BF;abr/23;64;F;3250;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;5;2;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
460;Alan Ferreira Silva;Alan;AF;mai/23;50;M;8654;Alta;Sem hist¢rico de inadimplˆncia;Pontual;2;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
461;Daiane Ferreira Silva;Daiane;DF;jun/23;55;F;1750;Baixa;Sem hist¢rico de inadimplˆncia;Pontual;6;3;Pago em dia;Alto;Bom pagador;680;Bom;0;Cliente com perfil hist¢rico alto, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
462;Breno Ferreira Silva;Breno;BF;jul/23;59;M;4050;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;18;2;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
463;CauÆ Ferreira Silva;CauÆ;CF;ago/23;53;M;7005;Alta;Sem hist¢rico de inadimplˆncia;Pontual;8;3;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
464;Geovana Ferreira Silva;Geovana;GF;set/23;44;F;1959;Baixa;Inadimplente;Requer aten‡Æo;4;5;Teve atraso relevante;Muito alto;Mau pagador;455;Ruim;5;Cliente com perfil hist¢rico muito alto, previsÆo de default: mau pagador, e hist¢rico de pagamentos requer aten‡Æo.
465;Cl udio Ferreira Silva;Cl udio;CF;out/23;35;M;5605;M‚dia;Sem hist¢rico de inadimplˆncia;Pontual;5;1;Pago em dia;Moderado;Bom pagador;750;Muito bom;0;Cliente com perfil hist¢rico moderado, previsÆo de default: bom pagador, e hist¢rico de pagamentos pontual.
